Third Body Mass (Mjup),Initial a (AU),Initial e,Jupiter Final e,Jupiter Final a (AU),Third Final e,Third Final a (AU)
5.0,6.0,0.7,,,,
5.0,6.163265306122449,0.7,0.9777860322909587,14.83562149499636,0.45767997653964315,5.407401046700683
5.0,6.326530612244897,0.7,0.789155735725963,3.5635173419075525,0.6626199761860601,7.276785283933571
5.0,6.4897959183673475,0.7,0.9982087527697715,3.878179446061992,0.5194208006131371,7.239470839336658
5.0,6.653061224489796,0.7,0.37959613094940664,5.21415082289865,0.6931699217194525,6.7687470229044235
5.0,6.816326530612245,0.7,,,,
5.0,6.979591836734694,0.7,0.9984363791618578,5.616788493886433,0.47726499677959655,6.9488133251740685
5.0,7.142857142857143,0.7,0.9944149803338723,4.228211834638377,0.5525975888547235,7.758342183585637
5.0,7.3061224489795915,0.7,0.9367422086117954,119.67811382460674,0.7531868666828656,6.062850936905395
5.0,7.469387755102042,0.7,,,,
5.0,7.632653061224489,0.7,1.6452802796359134,-7.333681479173633,0.6399527908447223,5.014170862633795
5.0,7.795918367346939,0.7,0.990100037816958,3.6092526333641177,0.6089421660889018,9.130777370100073
5.0,7.959183673469388,0.7,0.7744493903050997,34.4784043073366,0.73302740853593,6.446669661519303
5.0,8.122448979591836,0.7,0.9865175197471905,5.206104990587516,0.5386839377700652,8.228882779516356
5.0,8.285714285714286,0.7,0.9864144851305918,5.262330958190859,0.5367232063148641,8.338575749506974
5.0,8.448979591836734,0.7,0.9995264248357801,5.114611626063559,0.5125449418540026,8.600627744807616
5.0,8.612244897959183,0.7,,,,
5.0,8.775510204081632,0.7,0.9152390124135699,5.019397347120034,0.6029490948434699,8.982830769734756
5.0,8.938775510204081,0.7,0.9871572202832761,4.743392379581323,0.5654142250785612,9.347602228033214
5.0,9.10204081632653,0.7,0.7975574776405634,37.48291020485503,0.7088664318208717,7.037439660456135
5.0,9.265306122448978,0.7,,,,
5.0,9.428571428571429,0.7,1.0797072273021338,-46.82780654919255,0.5610293412634473,6.381415196559508
5.0,9.591836734693878,0.7,1.0764602357480542,-72.90305969804086,0.6315636649841972,6.5656960180132184
5.0,9.755102040816327,0.7,0.7756920733031565,6.622370743146173,0.6221130533692555,9.097876701029543
5.0,9.918367346938775,0.7,0.9752020243641891,5.730629575963628,0.5476396484596929,9.650531216526826
5.0,10.081632653061224,0.7,0.9937532302707459,4.201830297219608,0.5994163820288747,11.193580914661382
5.0,10.244897959183673,0.7,0.9566498731937704,3.427790395778306,0.6818412402983348,12.967045500298381
5.0,10.408163265306122,0.7,1.125658341967098,-39.75525411612816,0.6318167112574866,7.393290160621351
5.0,10.571428571428571,0.7,0.9294343706965802,131.63342186633716,0.7122178145055829,7.562270908056831
5.0,10.73469387755102,0.7,1.0845927070759263,-32.266793032101404,0.5846760899182224,8.166484070684183
5.0,10.89795918367347,0.7,1.284698302903994,-18.595304926464213,0.6445273584577874,7.668507464606199
5.0,11.061224489795917,0.7,1.4223998903619812,-6.090485852847194,0.3475879710810122,6.182614269458542
5.0,11.224489795918368,0.7,1.4474687677748024,-28.340583177565097,0.8238413258436863,9.348622484481936
5.0,11.387755102040817,0.7,0.9578365560878107,6.274984165591249,0.5489835371578224,10.606332671610243
5.0,11.551020408163264,0.7,0.8367586692844445,13.247597907554878,0.5766231840730427,9.245841618550497
5.0,11.714285714285714,0.7,0.9933696414731448,6.318078135753063,0.5061838989652699,10.864476638884375
5.0,11.877551020408163,0.7,0.9740041233197361,6.072013446952061,0.541386944703693,11.13601993370579
5.0,12.040816326530612,0.7,0.9961299390642882,7.60964233641276,0.451798320530455,10.463822828527285
5.0,12.204081632653061,0.7,1.5120116011640414,-7.472188922856378,0.4444722947968436,6.766717592345442
5.0,12.36734693877551,0.7,1.5345206620761256,-35.00367897841607,0.4750252808555221,3.2587482910096255
5.0,12.53061224489796,0.7,1.493445321818079,-8.21689191867323,0.4975053067247776,7.32304891128307
5.0,12.693877551020407,0.7,0.9909243204940053,5.563683942603652,0.543598405479403,12.24564599501936
5.0,12.857142857142856,0.7,1.0836046384045153,-48.86120907336834,0.5299745479912529,8.229308688780904
5.0,13.020408163265305,0.7,0.42445870049380946,3.0293542698459963,0.7943016710651434,20.009478342086194
5.0,13.183673469387756,0.7,0.9580686620702948,8.253485390791274,0.4965890080664153,11.043272880519117
5.0,13.346938775510203,0.7,1.3091777993254012,-25.409254663834204,0.6289857231913994,8.097784093999849
5.0,13.510204081632653,0.7,0.9981476584583403,7.923040510861087,0.4250088668646269,11.330430050082448
5.0,13.673469387755102,0.7,1.115508641983454,-54.2421994918772,0.6065958396622584,8.870924454374078
5.0,13.83673469387755,0.7,0.8511263746295833,6.5482620190797824,0.5835958454716834,12.26338222235831
5.0,14.0,0.7,0.5414946188918762,26.608497469986332,0.6848334175791557,9.61726485616538
5.306122448979592,6.0,0.7,1.1899766688815019,-40.5067458389499,0.7975882276062949,5.42105365540299
5.306122448979592,6.163265306122449,0.7,0.9799257807029572,3.5709412565056615,0.5932846733833713,7.013477198037263
5.306122448979592,6.326530612244897,0.7,1.484445916252235,-12.806604902859103,0.7090213146586799,4.435877418271786
5.306122448979592,6.4897959183673475,0.7,0.9991308609678895,7.02218371929523,0.44694577440175354,6.205796906731523
5.306122448979592,6.653061224489796,0.7,0.9130303915838421,5.238977875716376,0.5919284742220915,6.761741170859404
5.306122448979592,6.816326530612245,0.7,0.9961773702978723,4.137543450377564,0.5582286612586025,7.426279657017612
5.306122448979592,6.979591836734694,0.7,0.9999703424112322,4.764858788473513,0.513881922865195,7.2732399827069205
