Third Body Mass (Mjup),Initial a (AU),Initial e,Jupiter Final e,Jupiter Final a (AU),Third Final e,Third Final a (AU)
0.5,1.0,0.7,0.04308710909577393,5.176921169923457,0.730559722852419,1.1253592742269072
0.5,1.1025641025641026,0.7,0.04327953642430045,5.169299441788124,0.723567444794787,1.2234854819180918
0.5,1.205128205128205,0.7,0.042898914430469545,5.169321620867595,0.7231350900262047,1.3331898787723664
0.5,1.3076923076923077,0.7,0.042326946642453706,5.182709520112206,0.7241843353944539,1.4284764432674821
0.5,1.4102564102564104,0.7,0.04420651788289758,5.170492167722037,0.7197574523122718,1.5394666354517896
0.5,1.512820512820513,0.7,0.044906064122143326,5.184147728067592,0.7211739333437053,1.6350223524597585
0.5,1.6153846153846154,0.7,0.04598245910410074,5.178153933855099,0.7185991237170718,1.7423573216135189
0.5,1.7179487179487178,0.7,0.051173226603884694,5.169641937731135,0.7144876506326484,1.848362802231897
0.5,1.8205128205128205,0.7,0.12595392780299866,5.183514108920264,0.694474267039306,1.94293677622657
0.5,1.923076923076923,0.7,0.16361339889497542,5.171520153524376,0.6731148135808874,2.054334800613788
0.5,2.025641025641026,0.7,0.06946264790590377,5.17639790250208,0.711141458167714,2.1615496833392305
0.5,2.128205128205128,0.7,0.03702738023113082,5.222303717023537,0.7233088647525128,2.2296060113212155
0.5,2.230769230769231,0.7,0.07018634407791506,5.198445449729501,0.7134842631151372,2.351453843077531
0.5,2.333333333333333,0.7,0.22240812402563565,5.1848604229592645,0.639415837697318,2.466023320082285
0.5,2.4358974358974357,0.7,0.07029013284772993,5.119742694468374,0.6973715970029936,2.605925989163542
0.5,2.5384615384615383,0.7,0.06273416900738177,5.191541672684928,0.7122220551547949,2.6671248589545455
0.5,2.641025641025641,0.7,0.07285349015529827,5.149380956820719,0.7015358721960686,2.791968895247869
0.5,2.7435897435897436,0.7,0.08460968135477466,5.303059801170735,0.727015047936115,2.806883507056812
0.5,2.846153846153846,0.7,0.3847502148635501,4.060199443325175,0.22035990352483792,4.378421334149243
0.5,2.948717948717949,0.7,0.0896450027332217,5.154980312501457,0.6991798899958579,3.10718791397947
0.5,3.051282051282051,0.7,0.18729909043777182,5.072573537824889,0.6476070417730992,3.276224831171315
0.5,3.1538461538461537,0.7,0.33475639880297064,5.232808650616226,0.5436075382620474,3.251815090083155
0.5,3.2564102564102564,0.7,0.06124096914583838,5.190068256901318,0.709714905633798,3.392104434474012
0.5,3.358974358974359,0.7,0.3053372391153934,3.624210312753883,0.6319981188750395,8.348131383473861
0.5,3.4615384615384612,0.7,0.21920720017755535,5.1539211446031965,0.6459554938321651,3.6336859330601508
0.5,3.5641025641025643,0.7,0.31804653757554935,5.198066722416239,0.5681882083171185,3.69385262353901
0.5,3.6666666666666665,0.7,0.24186806430395316,5.257011436017508,0.6468070377113616,3.7380315442678476
0.5,3.769230769230769,0.7,0.17401230014806765,5.881742627025411,0.7680575582568704,3.31963379283587
0.5,3.871794871794872,0.7,0.19093421919652742,5.186027704740444,0.6642440386645473,3.9782632853352675
0.5,3.974358974358974,0.7,0.4083414903119139,3.6084399572806105,0.7292463565206879,13.472253842568449
0.5,4.076923076923077,0.7,0.27676905933791845,5.520473834614686,0.6545705799108827,3.8477430584458783
0.5,4.179487179487179,0.7,0.4561043979432565,4.804482821416657,0.32445628779077895,4.998696433977978
0.5,4.282051282051282,0.7,0.45456701356615675,3.9844379808002763,0.5728146111757083,9.137366754873847
0.5,4.384615384615384,0.7,0.6038121159790387,7.54374624483828,0.21838713115664488,2.9394104636175875
0.5,4.487179487179487,0.7,0.10894829144580787,6.3267098541492315,0.8212654504325747,3.510753071684775
0.5,4.589743589743589,0.7,,,,
0.5,4.692307692307692,0.7,0.1770975633769438,4.66298829422352,0.6640667331260599,6.140970546876522
0.5,4.794871794871795,0.7,0.42379918678499634,3.474387346400824,0.9530845883523725,82.10859991975205
0.5,4.897435897435898,0.7,0.5125614678051845,5.0998213378929735,0.1538754687203309,5.22394419059928
0.5,5.0,0.7,0.20446826279407213,5.160212356162965,0.6641149255081615,5.207883176367967
1.0,1.0,0.7,0.036794233748092785,5.1355545904105195,0.7272275616129091,1.1242535743183903
1.0,1.1025641025641026,0.7,0.03945528069473807,5.147969992754631,0.7285650934209296,1.234345478740201
1.0,1.205128205128205,0.7,0.035813638796368404,5.160778552150842,0.7256653758575267,1.324958531073789
1.0,1.3076923076923077,0.7,0.03970428473531605,5.150258718731988,0.7227052437670133,1.432818828198813
1.0,1.4102564102564104,0.7,0.04357364125819629,5.152609734527626,0.7213203092744976,1.5367434755151512
1.0,1.512820512820513,0.7,0.04428669122745975,5.145915910994976,0.7193392091074522,1.643065455861563
1.0,1.6153846153846154,0.7,0.05407849982511617,5.149820965690945,0.7175688752842381,1.744623725722123
1.0,1.7179487179487178,0.7,0.05959487341830724,5.163576490746099,0.7154886486870468,1.8336038724678883
1.0,1.8205128205128205,0.7,0.2512134032179681,5.150608631564215,0.6626321380793421,1.9472566790597947
1.0,1.923076923076923,0.7,0.16755289361659528,5.152202627482937,0.7045167607242253,2.1099081914538766
1.0,2.025641025641026,0.7,0.4072745432954879,5.1705914983444305,0.5583021252240374,2.154799990639645
1.0,2.128205128205128,0.7,0.13843212410546826,5.196698245703105,0.7056423437995888,2.2481993686536703
1.0,2.230769230769231,0.7,0.3760589923607596,5.219021312040489,0.5975145481144281,2.345403283562111
1.0,2.333333333333333,0.7,0.3563229298111451,5.200032782747586,0.6162756921637091,2.4728535501431663
1.0,2.4358974358974357,0.7,0.3840145597960733,5.086585670940224,0.5728255708723957,2.555655314583484
1.0,2.5384615384615383,0.7,0.2969437192529778,4.449812786385351,0.5700187624558261,2.9103048362203046
1.0,2.641025641025641,0.7,0.3086740149227747,5.161742431516062,0.6412185343831116,2.7729057772619874
1.0,2.7435897435897436,0.7,0.2707449781959009,3.833261685188321,0.551070317027318,3.5681404956132305
1.0,2.846153846153846,0.7,0.6095662932482666,3.2640157416251987,0.25730113117755715,4.502597415800084
1.0,2.948717948717949,0.7,0.05845991823749135,5.152139830372569,0.7083241836168456,3.0791427859073277
1.0,3.051282051282051,0.7,0.07967289943339788,5.067488855841998,0.7005323836717424,3.226244656721477
1.0,3.1538461538461537,0.7,0.07173609366430218,5.198070827327998,0.7113148219299886,3.277601384988085
1.0,3.2564102564102564,0.7,0.05790121056637203,5.167404737210559,0.7101646650820728,3.397092451622349
1.0,3.358974358974359,0.7,0.4302767489349159,4.9886044724176735,0.5580547910015594,3.583486142708833
1.0,3.4615384615384612,0.7,0.48907592775895947,5.670693253088735,0.5514435443393685,3.362882177031313
1.0,3.5641025641025643,0.7,0.6059931581861002,3.7391789571453073,0.38145182051467064,5.1019638854612825
1.0,3.6666666666666665,0.7,0.7103639896883692,3.898484407054498,0.055331626256418465,5.103631179356844
1.0,3.769230769230769,0.7,0.21952298632765294,5.172653734661119,0.6796805662470098,3.8855273816998355
1.0,3.871794871794872,0.7,0.5271213427659599,2.816435633371677,0.7445784294024228,11.431432457875266
