Third Body Mass (Mjup),Initial a (AU),Initial e,Jupiter Final e,Jupiter Final a (AU),Third Final e,Third Final a (AU)
0.5,6.0,0.0,,,,
0.5,6.051282051282052,0.0,0.03285222637350179,5.063802957962573,0.1045850093086709,6.412163609802589
0.5,6.102564102564102,0.0,0.10357615515904463,6.178566356570243,0.15169172507585815,4.439385241566717
0.5,6.153846153846154,0.0,0.041307327758562065,5.142506514209074,0.04114887710842361,6.28929745416472
0.5,6.205128205128204,0.0,0.047316128403863844,5.139162427907841,0.036898662940593616,6.35258946664356
0.5,6.256410256410256,0.0,0.032116439565857226,5.193013184663228,0.04956790251195518,6.2783800943892825
0.5,6.307692307692308,0.0,0.02197768318300349,5.160365110421403,0.06281436812601583,6.405474705422768
0.5,6.358974358974359,0.0,0.04777338124036237,5.144566216115406,0.05286682830854114,6.506050752035299
0.5,6.410256410256411,0.0,0.09534796849527549,5.035594254731461,0.10010478101058139,6.9381222756394685
0.5,6.461538461538462,0.0,0.20797742128621516,7.028317812027946,0.25737720520567997,3.9181438193280176
0.5,6.512820512820513,0.0,0.07600335167130078,6.44286375468959,0.20415532377036197,4.372889442150471
0.5,6.564102564102565,0.0,0.04345886819439511,5.172700294345079,0.028419160247890388,6.631961859636379
0.5,6.615384615384615,0.0,0.03807040401538439,5.106269542848858,0.11403492826189775,6.91491795386756
0.5,6.666666666666667,0.0,0.044873565966487776,5.152644363903951,0.06799074415109319,6.80840374691946
0.5,6.717948717948718,0.0,0.04931161979256163,5.170512101117576,0.027808586050193342,6.797875463435755
0.5,6.769230769230769,0.0,0.02600028643213288,5.168527908789114,0.06741456403476019,6.859038888235663
0.5,6.82051282051282,0.0,0.0298789086416594,5.177014249071309,0.058226394768199186,6.885758418748357
0.5,6.871794871794871,0.0,0.024494333736430684,5.186239233057922,0.05265197508209829,6.908233717156316
0.5,6.9230769230769225,0.0,0.043712777520166175,5.187152575577021,0.011171745721593225,6.954921566572506
0.5,6.9743589743589745,0.0,0.03081131863094672,5.190759709215181,0.043545822988453976,6.9987713528768385
0.5,7.0256410256410255,0.0,0.025660927319952693,5.1905264051032045,0.05691008927416986,7.056706355762446
0.5,7.076923076923077,0.0,0.029869501774706517,5.190352085540419,0.046055077456500254,7.10347110592558
0.5,7.128205128205129,0.0,0.028441475154219624,5.189417028120663,0.04335477569123387,7.15435282736127
0.5,7.179487179487179,0.0,0.029128819969361223,5.187609683229209,0.0480537007387784,7.213625363662155
0.5,7.230769230769231,0.0,0.025703725696342654,5.190767848110423,0.053584813720694735,7.2593999889177905
0.5,7.282051282051282,0.0,0.031288942694259296,5.1930765522350955,0.04194428684032951,7.301160879797964
0.5,7.333333333333333,0.0,0.0457209994718258,5.189346002308773,0.01946316141852863,7.365007116091041
0.5,7.384615384615384,0.0,0.04489230672489369,5.190218226297979,0.020185908569383612,7.413607879832232
0.5,7.435897435897435,0.0,0.042983195721331885,5.190273012411796,0.02654881011866479,7.465001061726856
0.5,7.487179487179487,0.0,0.04246111617692765,5.193517838904853,0.025156596783653746,7.507506753376961
0.5,7.538461538461538,0.0,0.04459822700493774,5.190767798290977,0.02391111217913008,7.567374223974621
0.5,7.58974358974359,0.0,0.04485977707075315,5.19362340546085,0.024099145382651375,7.612225417119604
0.5,7.6410256410256405,0.0,0.04973544882127878,5.190208279064502,0.02427873014975417,7.677779485624437
0.5,7.692307692307692,0.0,0.048764762918568294,5.192310533072675,0.026663744692386214,7.723805769689535
0.5,7.743589743589744,0.0,0.052430749777113456,5.192311598576595,0.023006303544983855,7.778513531049007
0.5,7.794871794871796,0.0,0.05216968163732292,5.191002813228028,0.02803274237893215,7.834796030792012
0.5,7.846153846153845,0.0,0.054694505523170005,5.193843898274648,0.02478805604224394,7.881344397479554
0.5,7.897435897435897,0.0,0.05651879869655631,5.188464774913679,0.031770001451218145,7.951786836789157
0.5,7.948717948717948,0.0,0.058222900536310775,5.197087407534921,0.031207525540918008,7.984153851108454
0.5,8.0,0.0,0.04987241248850548,5.191823271448657,0.037325333256437124,8.040343914546492
1.0,6.0,0.0,0.010517653975227494,5.044111855188691,0.059834026845826366,6.182386129580261
1.0,6.051282051282052,0.0,0.04691929525763191,5.067709319706649,0.03304275962227246,6.204585320016491
1.0,6.102564102564102,0.0,0.03358297293498976,5.061858474012906,0.056434157917197705,6.270126539884946
