Third Body Mass (Mjup),Initial a (AU),Initial e,Jupiter Final e,Jupiter Final a (AU),Third Final e,Third Final a (AU)
5.0,6.0,0.0,0.33141857958674203,3.8326595265312284,0.09356884616127577,6.48736860564339
5.0,6.051282051282052,0.0,0.2782431569242143,4.1636520103919334,0.04259586237099246,6.380641712865921
5.0,6.102564102564102,0.0,0.20557054977064332,4.600444611709421,0.024918885686272027,6.285123090392997
5.0,6.153846153846154,0.0,0.07191401933220727,4.7108333034801895,0.019313566938991302,6.2694568419187835
5.0,6.205128205128204,0.0,,,,
5.0,6.256410256410256,0.0,,,,
5.0,6.307692307692308,0.0,0.11063189069371308,4.730798099125382,0.015264270662652022,6.427048101455891
5.0,6.358974358974359,0.0,0.19621006530855747,6.879523616157339,0.0351899190565764,6.073379121438269
5.0,6.410256410256411,0.0,0.096669020904687,4.792504276946518,0.022813898940824612,6.514823745777053
5.0,6.461538461538462,0.0,0.05010325128577274,4.89241829513152,0.020668953450699877,6.5349778132482115
5.0,6.512820512820513,0.0,0.09345902329245667,4.883542304241174,0.01686890217382746,6.594776160790802
5.0,6.564102564102565,0.0,0.08314208581750342,4.859284063530016,0.030715438593517552,6.65434150233774
5.0,6.615384615384615,0.0,0.08412944575881753,4.892377821673095,0.008534625884866365,6.692608871167022
5.0,6.666666666666667,0.0,0.059812353806442446,4.9061777238141095,0.0234734394078684,6.740140794029399
5.0,6.717948717948718,0.0,0.0657175288142666,4.933353412281714,0.01191481417343318,6.783419191459403
5.0,6.769230769230769,0.0,0.08018237640404122,4.953647656346154,0.004055659565973862,6.831793222737962
5.0,6.82051282051282,0.0,0.0717864116776848,5.0040652140096205,0.01203091853886262,6.870860477006986
5.0,6.871794871794871,0.0,0.5521709591084879,3.5243445851681323,0.15425916209859927,7.827262532315506
5.0,6.9230769230769225,0.0,0.4012681713888565,12.754399951575278,0.05311053720117202,5.932871612978262
5.0,6.9743589743589745,0.0,,,,
5.0,7.0256410256410255,0.0,0.35200964756898556,4.2502990476447815,0.08027128099320908,7.448661757005424
5.0,7.076923076923077,0.0,0.011966401561448474,5.039909689034813,0.014828099925991824,7.114212914859614
5.0,7.128205128205129,0.0,0.11327840276319198,4.968916244385519,0.018685318642674194,7.198833187386889
5.0,7.179487179487179,0.0,0.10015545304985192,5.003482068734096,0.011731643440351722,7.237155945454496
5.0,7.230769230769231,0.0,0.1353588053756326,4.98415642552834,0.011786504792889695,7.303397489222177
5.0,7.282051282051282,0.0,0.08470754789439205,5.193010182860828,0.01442305849884386,7.291861249541863
5.0,7.333333333333333,0.0,0.033177954908241686,5.108791131383094,0.013946972839032488,7.355690869611087
5.0,7.384615384615384,0.0,0.09646375751866,5.0147474164972605,0.024940865475147962,7.443092021536539
5.0,7.435897435897435,0.0,0.08889860439803851,5.061911777400864,0.019817115892541565,7.479672991734012
5.0,7.487179487179487,0.0,0.313659688169695,4.51333411545979,0.06522724383565025,7.809262693747485
5.0,7.538461538461538,0.0,0.04652302665724951,5.160109885342317,0.030811452623431667,7.555722418398021
5.0,7.58974358974359,0.0,0.2853421469038722,4.570787661499863,0.07139417632149749,7.885020835305432
5.0,7.6410256410256405,0.0,0.12067978452458569,5.159738538760619,0.002403734617750027,7.666993981733359
5.0,7.692307692307692,0.0,0.05668846588768948,5.097054304094094,0.019028764060621355,7.722082062860634
5.0,7.743589743589744,0.0,0.25076708825728783,4.767040715670348,0.0422917802627461,7.942477543828055
5.0,7.794871794871796,0.0,0.02760293539482019,5.1302998105205395,0.017389446105826527,7.813060232092669
5.0,7.846153846153845,0.0,0.2701914092436224,4.768955160367652,0.01815782091317602,8.047216752047884
5.0,7.897435897435897,0.0,0.0872183719279629,5.135371408313735,0.016516535920172923,7.923025887259027
5.0,7.948717948717948,0.0,0.1423486511857805,5.0102673678749765,0.0241683158545589,8.024405306426532
5.0,8.0,0.0,0.17333117316165092,4.99194892391296,0.02234931380455086,8.092486785754803
5.384615384615384,6.0,0.0,,,,
5.384615384615384,6.051282051282052,0.0,0.4497020162236059,11.722503670130331,0.06326293870108793,5.380230765280292
5.384615384615384,6.102564102564102,0.0,0.31390334902763506,9.714563920998573,0.06516078349962463,5.516188585717362
5.384615384615384,6.153846153846154,0.0,0.15977202261102869,4.519508346017168,0.01828149606000436,6.32291229579443
5.384615384615384,6.205128205128204,0.0,0.02220198657734301,4.7326782677714085,0.021682693637303563,6.304248811510505
5.384615384615384,6.256410256410256,0.0,0.11894387250280751,8.241992656499614,0.03465663118122548,5.742171829429857
5.384615384615384,6.307692307692308,0.0,,,,
5.384615384615384,6.358974358974359,0.0,0.14476592732020607,5.25646805589985,0.029418945847739412,6.373640489183599
5.384615384615384,6.410256410256411,0.0,0.1792422342257861,4.838639828697147,0.03944388500044798,6.528460049426611
5.384615384615384,6.461538461538462,0.0,0.1887771793268306,4.932542696431486,0.04852162761958152,6.569343491903505
5.384615384615384,6.512820512820513,0.0,0.09708958375286729,4.829755000154546,0.015080851491143901,6.601014336221729
5.384615384615384,6.564102564102565,0.0,0.0748217867441391,4.856876111036885,0.01574907326494192,6.642839552413188
5.384615384615384,6.615384615384615,0.0,0.05078399246916494,4.921931268335754,0.01742937427080423,6.677465006331662
5.384615384615384,6.666666666666667,0.0,0.08818004415030528,4.915834881694135,0.017023148708090047,6.73580171915139
5.384615384615384,6.717948717948718,0.0,0.08519557068943236,4.944700782274,0.005439225733626303,6.778757130740802
5.384615384615384,6.769230769230769,0.0,,,,
5.384615384615384,6.82051282051282,0.0,0.20491453639881535,4.649900831673769,0.04686138747898107,6.999785134817813
5.384615384615384,6.871794871794871,0.0,0.1345203277626681,4.83293012530098,0.0469363449155014,6.984940199780591
5.384615384615384,6.9230769230769225,0.0,0.38661900594833143,4.159341215887503,0.07090240705055964,7.354553882339508
5.384615384615384,6.9743589743589745,0.0,0.18839820323211,5.000555306464304,0.009708463523529965,7.055967670263523
