Third Body Mass (Mjup),Initial a (AU),Initial e,Jupiter Final e,Jupiter Final a (AU),Third Final e,Third Final a (AU)
5.0,6.0,0.7,0.6263350444586493,2.5649061676362885,0.7255906978102771,8.076027715619222
5.0,6.163265306122449,0.7,0.5606979435738126,5.341453486642621,0.6741964385207523,6.247099495904466
5.0,6.326530612244897,0.7,0.3281803807644709,4.346508779377134,0.7004950046165329,6.779111566154002
5.0,6.4897959183673475,0.7,0.9982219828696416,3.864028979635652,0.5199749854440213,7.244365898384808
5.0,6.653061224489796,0.7,0.23110726911512328,5.144092858492913,0.7019905383513576,6.794288225733925
5.0,6.816326530612245,0.7,0.9775536490842446,3.5171807514354017,0.6058674789436164,7.939411636215744
5.0,6.979591836734694,0.7,0.405631882904866,5.433613351090164,0.6903936391211428,7.016375423589609
5.0,7.142857142857143,0.7,0.21161033267613488,8.440031745604612,0.712623047657075,6.5557113285390995
5.0,7.3061224489795915,0.7,0.18388885870936228,4.641503226740974,0.7064125989207222,7.687621633308773
5.0,7.469387755102042,0.7,,,,
5.0,7.632653061224489,0.7,1.602259015220111,-7.307619338478472,0.632548442200462,5.1138451932304285
5.0,7.795918367346939,0.7,0.5516678786886093,3.7851997445570578,0.7026687991613938,8.92192673685744
5.0,7.959183673469388,0.7,0.7728493553835706,36.962266089661135,0.7380055375940893,6.3343561130484245
5.0,8.122448979591836,0.7,0.8662130446614087,5.164181168790434,0.6151562119724333,8.24754891810918
5.0,8.285714285714286,0.7,0.8497416900768733,5.28174573161641,0.6191377242330469,8.350841905313665
5.0,8.448979591836734,0.7,0.9375502035097378,5.243010187927184,0.5835168557255095,8.535435698143065
5.0,8.612244897959183,0.7,0.40735456866133535,14.146306147171575,0.7187563114247218,7.1886090272965975
5.0,8.775510204081632,0.7,0.5879339637757653,3.922738815060082,0.7018065509206877,9.984600045333663
5.0,8.938775510204081,0.7,0.6643722684998702,6.122837901934463,0.652462952148399,8.589667331278187
5.0,9.10204081632653,0.7,0.6551436606714549,5.879200551989333,0.6556646533713276,8.832278690321933
5.0,9.265306122448978,0.7,0.14714954376773134,5.784229770041629,0.6973036828755598,9.02771085038168
5.0,9.428571428571429,0.7,0.536869217505579,6.3017414497525746,0.6683898773577517,8.947982166430217
5.0,9.591836734693878,0.7,1.059047393547843,-75.75593755225712,0.6158282327798483,6.837625453790562
5.0,9.755102040816327,0.7,0.3803860500300992,4.519442248100335,0.7040935447390706,10.42724062739584
5.0,9.918367346938775,0.7,0.7547159353019445,5.026029381534269,0.6526561807121445,10.124765718293121
5.0,10.081632653061224,0.7,0.09487023325780344,5.495028063870835,0.6981602020493054,9.933323327530005
5.0,10.244897959183673,0.7,0.24423867366042537,6.803068495075735,0.6854326037674472,9.426233083702199
5.0,10.408163265306122,0.7,1.1472321339129823,-38.94671820252661,0.6429572346380771,7.2163665497127125
5.0,10.571428571428571,0.7,0.4824086400055564,6.528414995885641,0.6683408888160457,9.811442520526533
5.0,10.73469387755102,0.7,1.1867065320483847,-32.66635133613653,0.644381952318458,7.289881714688513
5.0,10.89795918367347,0.7,0.17381439428779208,5.538869017826308,0.6946476618777127,10.669042440601622
5.0,11.061224489795917,0.7,0.4295447142812839,5.621086879684875,0.6805759330485116,10.753380098917841
5.0,11.224489795918368,0.7,0.3886968035837273,12.396861640250668,0.679994764981503,8.996018011380892
5.0,11.387755102040817,0.7,0.38438957290964026,4.622846089360105,0.7035221727096234,12.066857956725372
5.0,11.551020408163264,0.7,0.5477932013574252,6.003181740073015,0.6629897475740284,10.911424748011298
5.0,11.714285714285714,0.7,0.4855716638974261,5.904720107950261,0.6700108895091047,11.116330212734885
5.0,11.877551020408163,0.7,0.46974512025870724,6.4823852788422425,0.6638685192084213,10.885080852416941
5.0,12.040816326530612,0.7,0.7351399294698324,10.556003817668815,0.6012894368950822,9.736437963832032
5.0,12.204081632653061,0.7,1.6432308552396564,-5.793357080753238,0.4218071509740618,6.561614644000747
5.0,12.36734693877551,0.7,1.1696556623274685,-35.815142960573546,0.6104526649046088,8.001971197015266
5.0,12.53061224489796,0.7,1.617672157315843,-8.242505243791287,0.524775013762021,7.005838871081711
5.0,12.693877551020407,0.7,0.11113881182858816,5.680576354150852,0.6879682098442852,12.117220331361374
5.0,12.857142857142856,0.7,0.21531188445998212,6.022550599596354,0.6789786158461498,11.941692102307398
5.0,13.020408163265305,0.7,0.40899564875769767,3.1013049083390216,0.7882618091240844,19.41508144681809
5.0,13.183673469387756,0.7,0.028645131733394183,4.119689967211924,0.7313143523225499,15.016241765318265
5.0,13.346938775510203,0.7,0.4954261706220118,6.356359384225635,0.6544826133591608,12.069401846094616
5.0,13.510204081632653,0.7,0.6566864864681788,10.151654320559192,0.6042992723392544,10.648365978889666
5.0,13.673469387755102,0.7,1.139185385422369,-53.96949280883738,0.6131185368969314,8.433516316754773
5.0,13.83673469387755,0.7,0.4298414407615089,12.101961895606768,0.640830723819917,10.467000413097931
5.0,14.0,0.7,0.31150355471717867,5.871339968640202,0.6705333012393002,12.925662708433943
5.306122448979592,6.0,0.7,0.40250396623251056,9.408034360394986,0.7156229954294542,5.575722389598865
5.306122448979592,6.163265306122449,0.7,0.43881600301152973,5.263674133557715,0.6894883929028883,6.271357360316118
5.306122448979592,6.326530612244897,0.7,1.3375951611728314,-12.688312769436411,0.6709418204135866,4.826262629947675
5.306122448979592,6.4897959183673475,0.7,0.786040511457148,6.6518194170516605,0.6275686270093683,6.262740696735378
5.306122448979592,6.653061224489796,0.7,0.7153122200941191,5.214293650110598,0.6533714556167475,6.777682033574269
